계정항목,22-Dec,22-Nov,22-Oct,22-Sep,22-Aug,22-Jul,22-Jun,22-May,22-Apr,22-Mar,22-Feb,22-Jan,21-Dec,21-Nov,21-Oct,21-Sep,21-Aug,21-Jul,21-Jun,21-May,21-Apr,21-Mar,21-Feb,21-Jan,20-Dec,20-Nov,20-Oct,20-Sep,20-Aug,20-Jul,20-Jun,20-May,20-Apr,20-Mar,20-Feb,20-Jan,19-Dec,19-Nov,19-Oct,19-Sep,19-Aug,19-Jul,19-Jun,19-May,19-Apr,19-Mar,19-Feb,19-Jan,18-Dec,18-Nov,18-Oct,18-Sep,18-Aug,18-Jul,18-Jun,18-May,18-Apr,18-Mar,18-Feb,18-Jan,17-Dec,17-Nov,17-Oct,17-Sep,17-Aug,17-Jul,17-Jun,17-May,17-Apr,17-Mar,17-Feb,17-Jan,16-Dec,16-Nov,16-Oct,16-Sep,16-Aug,16-Jul,16-Jun,16-May,16-Apr,16-Mar,16-Feb,16-Jan,15-Dec,15-Nov,15-Oct,15-Sep,15-Aug,15-Jul,15-Jun,15-May,15-Apr,15-Mar,15-Feb,15-Jan,14-Dec,14-Nov,14-Oct,14-Sep,14-Aug,14-Jul,14-Jun,14-May,14-Apr,14-Mar,14-Feb,14-Jan,13-Dec,13-Nov,13-Oct,13-Sep,13-Aug,13-Jul,13-Jun,13-May,13-Apr,13-Mar,13-Feb,13-Jan,12-Dec,12-Nov,12-Oct,12-Sep,12-Aug,12-Jul,12-Jun,12-May,12-Apr,12-Mar,12-Feb,12-Jan,11-Dec,11-Nov,11-Oct,11-Sep,11-Aug,11-Jul,11-Jun,11-May,11-Apr,11-Mar,11-Feb,11-Jan,10-Dec,10-Nov,10-Oct,10-Sep,10-Aug,10-Jul,10-Jun,10-May,10-Apr,10-Mar,10-Feb,10-Jan,09-Dec,09-Nov,09-Oct,09-Sep,09-Aug,09-Jul,09-Jun,09-May,09-Apr,09-Mar,09-Feb,09-Jan,08-Dec,08-Nov,08-Oct,08-Sep,08-Aug,08-Jul,08-Jun,08-May,08-Apr,08-Mar,08-Feb,08-Jan,07-Dec,07-Nov,07-Oct,07-Sep,07-Aug,07-Jul,07-Jun,07-May,07-Apr,07-Mar,07-Feb,07-Jan,06-Dec,06-Nov,06-Oct,06-Sep,06-Aug,06-Jul,06-Jun,06-May,06-Apr,06-Mar,06-Feb,06-Jan,05-Dec,05-Nov,05-Oct,05-Sep,05-Aug,05-Jul,05-Jun,05-May,05-Apr,05-Mar,05-Feb,05-Jan
  KOSPI_시가총액,1767235220931 ,1953840810263 ,1810255609226 ,1698450563094 ,1948130001180 ,1931903737357 ,1835493487294 ,2113784328537 ,2119864985288 ,2164962823835 ,2120187753791 ,2094859102057 ,2203366545862 ,2095821072303 ,2159375927406 ,2231957338379 ,2309062612930 ,2252545492371 ,2307579219298 ,2240204442358 ,2196644814286 ,2133373184071 ,2079822287071 ,2051302353271 ,1980543161609 ,1779635399547 ,1553004436321 ,1584465079442 ,1581099787410 ,1526798727990 ,1418860741475 ,1363450451367 ,1309179248331 ,1179728722561 ,1337716963290 ,1427047754940 ,1475909365806 ,1401938201846 ,1397134899921 ,1379383990482 ,1313598665258 ,1349751511726 ,1419520754393 ,1358693515770 ,1461526970030 ,1417246090701 ,1448767023639 ,1455505296056 ,1343971857986 ,1403482457592 ,1361478009940 ,1567600410138 ,1554873150916 ,1536034531292 ,1554717340202 ,1619387832449 ,1680104341308 ,1627646951097 ,1611555217440 ,1668579804447 ,1605820911910 ,1607169300611 ,1642285252211 ,1558243982037 ,1535629495111 ,1560654851501 ,1549261008078 ,1519224318668 ,1430873637911 ,1400961584517 ,1351894956403 ,1338409356638 ,1308440373892 ,1277304960714 ,1279754772935 ,1301803836991 ,1296942351421 ,1283158113812 ,1250198141816 ,1255356335024 ,1261953135803 ,1265001895756 ,1213244564069 ,1207457689754 ,1242832089301 ,1263656186094 ,1284928131690 ,1230579424327 ,1212680898198 ,1268862612347 ,1293129966850 ,1318606946667 ,1327284545074 ,1272317323156 ,1235242828772 ,1213492316281 ,1192252867277 ,1216291668332 ,1176141815454 ,1205667458185 ,1238885905690 ,1242416180846 ,1197216679558 ,1192616534972 ,1168022515489 ,1182487723289 ,1173450010714 ,1145521359204 ,1185973723791 ,1204177350862 ,1193781141951 ,1167983077479 ,1128186067840 ,1114570889463 ,1084216313953 ,1164218037391 ,1137603875108 ,1161664022238 ,1173192547096 ,1135191271306 ,1154294166644 ,1117290216080 ,1103576637301 ,1150626142542 ,1098073004644 ,1086394780733 ,1068289005763 ,1061319738973 ,1141667286545 ,1157582327103 ,1163380789794 ,1117151541595 ,1041999162203 ,1049141144634 ,1081785631922 ,1001920299979 ,1062663270972 ,1203578276898 ,1183469295894 ,1201535707564 ,1229813409026 ,1181416523319 ,1086352089658 ,1156745579600 ,1141885458029 ,1058643583387 ,1045085746531 ,1037666711602 ,963954317354 ,972819698832 ,936499676035 ,904296218993 ,931743290901 ,903948739606 ,844069183739 ,848135731614 ,887935182729 ,819088120800 ,828748895041 ,872915510392 ,829731246261 ,808503556086 ,720211903210 ,725874519843 ,710678763724 ,623454450737 ,547085652272 ,598142080060 ,576927703499 ,554122785675 ,566438073901 ,736656677138 ,749708047400 ,809816923866 ,850869790645 ,940202137701 ,926729918513 ,861436159118 ,860219016088 ,817429349412 ,951917906610 ,953827057267 ,1029274302742 ,974020973115 ,932094722942 ,961205968142 ,863539798471 ,835119358767 ,757287335269 ,713293315992 ,696039726469 ,668640361807 ,704587507977 ,703252480620 ,669926046243 ,674270132274 ,664895638667 ,636260933489 ,633158181100 ,642423590049 ,693152402998 ,662902488838 ,666368346785 ,666033273517 ,655074594730 ,608655859088 ,542754770496 ,570574877282 ,505714893698 ,518356763779 ,468409553682 ,450819008939 ,422639998913 ,448728098283 ,469423504319 ,430657652353 
  KOSDAQ_시가총액,315498720104 ,337947065678 ,321315139825 ,308863848074 ,366816015012 ,363327090143 ,325164482012 ,395862738789 ,401206971105 ,417317124961 ,387033875719 ,380260388779 ,446297029882 ,418808272904 ,425205954506 ,425618382401 ,438022823463 ,431002824833 ,430852268750 ,408938575016 ,405736743777 ,388147690314 ,371466543251 ,373691858148 ,385582620024 ,349878362037 ,309289392480 ,328737556832 ,322427182130 ,303951763087 ,273285565081 ,262489491150 ,237464993002 ,208277587033 ,221971810594 ,232461525069 ,241350997493 ,226930389499 ,232231894759 ,218426090722 ,212772631898 ,217992287426 ,236405674233 ,236882568200 ,258788699293 ,249257413980 ,249196922426 ,242350256510 ,228238295556 ,233039252203 ,216610549872 ,273283124656 ,272940321623 ,256779938719 ,267688877675 ,286712764239 ,284649041469 ,280940228854 ,274633003993 ,325329741485 ,282740051438 ,272613666391 ,240071560441 ,224933066537 ,223579647244 ,218974570171 ,221694507842 ,214881946576 ,205780811450 ,201074694140 ,197517535614 ,198116418137 ,201523388184 ,189171503230 ,195998815001 ,210365032801 ,204357048682 ,215411091409 ,208073212112 ,212688321282 ,212583256703 ,206228111766 ,194503175833 ,201893441224 ,201631307400 ,199424282828 ,193909410716 ,190571571843 ,191093394064 ,199143876153 ,203015272893 ,192489848344 ,185533208897 ,173622017537 ,166686149963 ,156568030520 ,143087772099 ,141252708535 ,143530729184 ,140201802481 ,139152232194 ,130564518180 ,130010257724 ,132027385633 ,134555694995 ,131684072946 ,128425733165 ,123381137432 ,119292529289 ,122120276153 ,125207153011 ,124573000224 ,120078791740 ,127786590406 ,117660788819 ,131059926239 ,126416356586 ,124020587601 ,119140364532 ,111086477815 ,109121943100 ,109340283857 ,111850736911 ,114800998198 ,111177029965 ,101852239454 ,106033033897 ,99446147311 ,103233289052 ,111661802248 ,115815313116 ,109418280208 ,105993581052 ,103429989110 ,102012795782 ,93200437228 ,102155774192 ,109789439395 ,98204250268 ,98490477229 ,101988793894 ,103913015058 ,98999245112 ,102115766845 ,97972256179 ,94739444597 ,99104421122 ,91488355581 ,84940231979 ,87445635770 ,88017892314 ,86682810893 ,92058837450 ,90012361536 ,87695616845 ,84613172653 ,86103346276 ,75913551165 ,78319504581 ,79655887019 ,80094024888 ,78253007940 ,73686411742 ,79662682753 ,73570601688 ,60423228887 ,51592484780 ,51543515009 ,46186211099 ,41968964229 ,47493917471 ,67350380560 ,70231420680 ,79721019092 ,85997959153 ,93688701570 ,91607296613 ,92911947935 ,95243072467 ,87693237589 ,99979792392 ,103817882526 ,110790936499 ,106006692518 ,103548092666 ,107028688481 ,100383687382 ,94710680683 ,84115800074 ,79600023856 ,73045617524 ,69495910325 ,72137432269 ,73064091080 ,67735453887 ,68092041956 ,64169497233 ,58094178911 ,63751625339 ,66315869386 ,72343681885 ,69828524518 ,70710993138 ,71053051609 ,70897735464 ,69909792296 ,56535916264 ,53966575682 ,47250994081 ,50506087318 ,45161846195 ,41474536581 ,37099896701 ,39605077377 ,42817373943 ,39864140991 
